City,Date,AQI,AQI_Bucket,PM2.5,PM10,NO2,CO,SO2,O3
Delhi,2015-12-26,310.0,Very Poor,158.69,331.93,88.96,10.3,21.02,88.64
Delhi,2015-12-27,370.0,Very Poor,187.01,375.13,90.57,11.3,21.41,98.88
Delhi,2015-12-28,328.0,Very Poor,148.77,332.68,75.69,9.27,20.34,85.96
Delhi,2015-12-29,331.0,Very Poor,159.67,325.05,73.11,2.32,21.23,82.69
Delhi,2015-12-30,412.0,Severe,233.97,391.19,87.4,1.94,22.31,94.75
Delhi,2015-12-31,433.0,Severe,240.97,389.18,72.93,2.38,24.08,87.26
Delhi,2016-01-01,463.0,Severe,295.71,476.09,94.04,2.42,23.57,108.14
Delhi,2016-01-02,465.0,Severe,239.21,395.29,81.22,2.15,23.33,90.45
Delhi,2016-01-03,426.0,Severe,270.1,484.82,76.67,2.39,19.94,97.03
Delhi,2016-01-04,496.0,Severe,339.8,586.2,133.95,2.97,27.9,91.2
Delhi,2016-01-05,528.0,Severe,318.1,535.3,118.81,2.85,30.24,131.4
Delhi,2016-01-06,538.0,Severe,305.51,524.01,103.78,3.37,25.78,135.04
Delhi,2016-01-07,535.0,Severe,391.54,587.23,96.36,3.39,26.47,186.07
Delhi,2016-01-08,603.0,Severe,339.87,540.86,67.85,2.34,14.19,150.8
Delhi,2016-01-09,408.0,Severe,158.43,324.64,60.63,2.38,17.94,100.54
Delhi,2016-01-10,368.0,Very Poor,183.24,345.68,68.86,2.14,24.96,130.02
Delhi,2016-01-11,404.0,Severe,227.13,411.6,76.4,2.88,23.98,140.72
Delhi,2016-01-12,444.0,Severe,195.21,381.19,78.61,2.06,24.06,131.63
Delhi,2016-01-13,356.0,Very Poor,248.59,399.59,73.18,1.62,16.73,95.93
Delhi,2016-01-14,397.0,Very Poor,196.87,339.06,55.91,1.35,11.82,97.98
Delhi,2016-01-15,371.0,Very Poor,178.8,259.53,45.85,1.39,10.86,81.66
Delhi,2016-01-16,311.0,Very Poor,138.86,220.21,41.92,1.55,11.25,67.4
Delhi,2016-01-17,321.0,Very Poor,179.48,268.5,58.56,1.45,15.89,78.01
Delhi,2016-01-18,424.0,Severe,269.05,451.43,78.22,2.4,15.42,107.94
Delhi,2016-01-19,435.0,Severe,278.2,430.74,61.04,3.82,12.59,104.61
Delhi,2016-01-20,455.0,Severe,272.1,415.38,56.67,1.84,14.75,100.12
Delhi,2016-01-21,398.0,Very Poor,196.83,318.08,52.83,1.68,11.99,91.52
Delhi,2016-01-22,399.0,Very Poor,290.66,418.92,73.9,1.94,17.13,136.52
Delhi,2016-01-23,469.0,Severe,294.3,480.0,78.21,2.13,16.81,147.56
Delhi,2016-01-24,488.0,Severe,303.5,446.28,64.55,2.6,14.74,132.54
Delhi,2016-01-25,401.0,Severe,217.05,362.08,66.89,1.32,16.09,103.53
Delhi,2016-01-26,446.0,Severe,308.75,462.91,80.14,1.7,17.97,139.27
Delhi,2016-01-27,456.0,Severe,255.94,424.11,87.93,2.03,17.09,142.54
Delhi,2016-01-28,451.0,Severe,283.03,463.03,90.45,2.09,23.63,151.6
Delhi,2016-01-29,501.0,Severe,311.08,498.38,117.07,2.54,29.99,175.04
Delhi,2016-01-30,505.0,Severe,285.83,450.72,111.19,2.54,27.94,157.74
Delhi,2016-01-31,437.0,Severe,242.05,291.16,46.17,1.77,12.4,75.74
Delhi,2016-02-01,305.0,Very Poor,121.4,193.5,60.12,1.08,16.33,90.99
Delhi,2016-02-02,292.0,Poor,135.31,242.87,63.6,1.14,19.08,94.8
Delhi,2016-02-03,306.0,Very Poor,136.87,273.78,61.81,1.11,24.23,95.15
Delhi,2016-02-04,300.0,Poor,130.76,269.21,67.45,1.47,23.7,85.13
Delhi,2016-02-05,371.0,Very Poor,206.72,383.25,86.15,1.82,30.2,121.22
Delhi,2016-02-06,408.0,Severe,224.94,348.14,85.86,2.6,26.22,149.67
Delhi,2016-02-07,343.0,Very Poor,170.45,249.91,72.61,1.28,20.74,95.23
Delhi,2016-02-08,301.0,Very Poor,119.57,186.86,57.0,1.26,19.21,74.61
Delhi,2016-02-09,322.0,Very Poor,181.76,261.7,65.45,1.46,19.53,106.92
Delhi,2016-02-10,368.0,Very Poor,216.55,341.38,81.98,2.02,21.61,129.76
Delhi,2016-02-11,349.0,Very Poor,150.0,270.49,70.99,1.88,21.25,93.1
Delhi,2016-02-12,334.0,Very Poor,146.03,296.27,79.43,1.56,26.86,117.2
Delhi,2016-02-13,333.0,Very Poor,110.89,228.81,56.05,2.14,20.94,101.47
Delhi,2016-02-14,257.0,Poor,103.57,177.49,61.73,1.11,29.71,89.22
Delhi,2016-02-15,265.0,Poor,115.7,219.52,66.8,1.88,27.44,93.47
Delhi,2016-02-16,297.0,Poor,123.22,216.09,65.75,1.25,29.19,95.46
Delhi,2016-02-17,289.0,Poor,135.38,236.15,80.76,1.36,37.35,89.38
Delhi,2016-02-18,310.0,Very Poor,148.75,217.16,76.11,1.41,26.28,90.48
Delhi,2016-02-19,366.0,Very Poor,207.1,307.38,66.45,1.76,32.25,108.89
Delhi,2016-02-20,345.0,Very Poor,150.89,225.66,47.72,1.48,20.15,84.64
Delhi,2016-02-21,228.0,Poor,76.12,137.44,30.51,1.0,10.43,73.2
Delhi,2016-02-22,213.0,Poor,88.73,137.44,41.47,1.02,20.79,75.96
Delhi,2016-02-23,208.0,Poor,86.17,194.61,56.77,1.41,21.27,95.32
Delhi,2016-02-24,319.0,Very Poor,177.64,309.47,117.04,2.07,50.44,200.41
Delhi,2016-02-25,315.0,Very Poor,131.69,232.45,81.93,1.6,21.19,97.56
Delhi,2016-02-26,293.0,Poor,129.66,236.27,76.82,1.63,21.44,115.84
Delhi,2016-02-27,342.0,Very Poor,144.98,245.96,86.59,1.78,24.43,117.3
Delhi,2016-02-28,338.0,Very Poor,163.92,263.73,76.43,1.98,21.63,130.99
Delhi,2016-02-29,344.0,Very Poor,170.12,255.34,76.4,1.99,17.63,137.57
Delhi,2016-03-01,370.0,Very Poor,213.62,299.88,102.02,2.43,25.49,138.3
Delhi,2016-03-02,365.0,Very Poor,175.63,244.58,102.23,1.94,25.53,157.07
Delhi,2016-03-03,348.0,Very Poor,165.22,264.31,100.71,2.61,33.45,113.89
Delhi,2016-03-04,312.0,Very Poor,115.55,201.71,60.47,1.36,16.6,103.88
Delhi,2016-03-05,214.0,Poor,53.0,129.37,48.15,0.73,19.05,84.88
Delhi,2016-03-06,165.0,Moderate,47.43,60.61,55.78,0.86,15.1,81.26
Delhi,2016-03-07,218.0,Poor,98.61,167.78,54.69,1.28,20.44,82.97
Delhi,2016-03-08,230.0,Poor,84.42,134.81,43.9,1.07,26.24,61.83
Delhi,2016-03-09,248.0,Poor,109.16,164.84,49.75,1.16,31.56,66.4
Delhi,2016-03-10,276.0,Poor,129.9,240.67,60.19,1.57,26.69,92.04
Delhi,2016-03-11,213.0,Poor,85.76,204.96,30.44,1.69,9.58,36.99
Delhi,2016-03-12,127.0,Moderate,60.17,105.95,15.89,2.0,8.04,31.91
Delhi,2016-03-13,112.0,Moderate,58.95,105.95,10.63,1.43,7.25,66.25
Delhi,2016-03-14,111.0,Moderate,51.82,79.14,38.11,1.22,18.53,55.08
Delhi,2016-03-15,193.0,Moderate,81.32,162.38,34.54,1.74,20.36,77.88
Delhi,2016-03-16,123.0,Moderate,67.63,152.46,36.61,1.14,17.04,48.58
Delhi,2016-03-17,194.0,Moderate,70.86,137.98,65.89,1.12,21.48,73.05
Delhi,2016-03-18,186.0,Moderate,72.47,133.3,64.64,1.24,27.7,70.45
Delhi,2016-03-19,242.0,Poor,103.73,194.95,77.89,2.2,30.74,56.49
Delhi,2016-03-20,267.0,Poor,95.52,167.64,57.84,1.56,20.52,97.74
Delhi,2016-03-21,207.0,Poor,58.4,129.21,36.37,1.14,15.98,65.16
Delhi,2016-03-22,176.0,Moderate,47.43,139.62,31.12,0.96,13.54,70.69
Delhi,2016-03-23,189.0,Moderate,80.01,148.1,50.45,1.29,22.15,84.89
Delhi,2016-03-24,341.0,Very Poor,156.01,228.19,88.44,2.18,24.44,169.36
Delhi,2016-03-25,325.0,Very Poor,137.99,217.03,85.91,2.1,32.84,142.38
Delhi,2016-03-26,259.0,Poor,72.44,122.24,42.51,1.1,23.86,66.2
Delhi,2016-03-27,178.0,Moderate,61.75,54.0,37.18,0.74,18.09,66.87
Delhi,2016-03-28,219.0,Poor,81.46,110.31,53.01,1.04,25.75,77.27
Delhi,2016-03-29,206.0,Poor,89.75,156.89,48.72,1.28,42.34,67.87
Delhi,2016-03-30,221.0,Poor,88.68,163.7,46.74,1.35,36.91,47.01
Delhi,2016-03-31,298.0,Poor,127.86,218.3,61.21,2.2,19.64,62.15
Delhi,2016-04-01,316.0,Very Poor,130.7,105.95,15.89,1.39,12.78,29.69
Delhi,2016-04-02,294.0,Poor,118.44,105.95,18.29,1.88,16.35,29.38
Delhi,2016-04-03,314.0,Very Poor,148.22,217.84,44.98,1.68,27.44,69.66
Delhi,2016-04-04,334.0,Very Poor,132.86,377.61,31.55,1.51,20.54,63.44
Delhi,2016-04-05,261.0,Poor,97.83,174.11,20.15,1.38,18.86,28.8
Delhi,2016-04-06,208.0,Poor,91.82,202.91,52.54,1.4,31.06,37.04
Delhi,2016-04-07,289.0,Poor,129.61,329.68,58.6,1.22,35.57,32.33
Delhi,2016-04-08,216.0,Poor,89.78,193.14,53.55,1.52,48.86,34.75
Delhi,2016-04-09,314.0,Very Poor,166.76,272.67,63.03,1.51,46.97,47.93
Delhi,2016-04-10,262.0,Poor,107.81,154.18,47.95,1.77,35.24,31.6
Delhi,2016-04-11,257.0,Poor,81.12,246.86,36.5,0.72,22.66,61.02
Delhi,2016-04-12,235.0,Poor,74.03,201.81,35.44,0.71,17.85,58.47
Delhi,2016-04-13,239.0,Poor,74.9,247.61,46.29,1.11,25.16,58.74
Delhi,2016-04-14,239.0,Poor,94.81,220.48,58.81,1.32,26.21,75.75
Delhi,2016-04-15,302.0,Very Poor,137.48,285.18,76.2,1.98,37.57,85.91
Delhi,2016-04-16,296.0,Poor,124.13,105.95,37.49,1.88,14.84,35.97
Delhi,2016-04-17,247.0,Poor,102.86,283.02,42.35,1.04,13.34,66.77
Delhi,2016-04-18,265.0,Poor,102.9,219.17,49.32,0.98,22.15,81.29
Delhi,2016-04-19,301.0,Very Poor,129.06,311.93,63.21,1.52,35.73,98.35
Delhi,2016-04-20,322.0,Very Poor,124.8,283.05,48.65,1.09,29.16,97.22
Delhi,2016-04-21,291.0,Poor,92.74,265.56,42.87,0.88,19.87,103.07
Delhi,2016-04-22,292.0,Poor,113.75,208.42,44.8,0.93,25.63,110.09
Delhi,2016-04-23,258.0,Poor,89.52,171.92,50.78,1.51,25.65,87.26
Delhi,2016-04-24,282.0,Poor,123.59,219.3,69.92,1.7,40.96,87.66
Delhi,2016-04-25,271.0,Poor,104.5,213.36,70.04,1.47,39.91,87.38
Delhi,2016-04-26,314.0,Very Poor,139.37,306.08,97.93,2.08,38.53,86.82
Delhi,2016-04-27,377.0,Very Poor,162.54,379.7,108.53,2.7,33.53,87.74
Delhi,2016-04-28,390.0,Very Poor,161.23,354.17,80.4,2.08,35.7,117.59
Delhi,2016-04-29,392.0,Very Poor,181.49,383.05,88.26,2.14,38.0,56.3
Delhi,2016-04-30,342.0,Very Poor,142.64,105.95,51.53,1.82,13.83,59.71
Delhi,2016-05-01,297.0,Poor,124.21,105.95,52.3,1.9,10.98,74.25
Delhi,2016-05-02,275.0,Poor,119.47,105.95,41.26,1.49,10.0,70.42
Delhi,2016-05-03,281.0,Poor,125.36,284.55,59.73,1.49,21.42,101.53
Delhi,2016-05-04,309.0,Very Poor,103.08,297.94,61.77,1.44,26.13,91.18
Delhi,2016-05-05,262.0,Poor,65.02,173.86,46.27,1.14,18.35,79.9
Delhi,2016-05-06,194.0,Moderate,54.34,136.92,55.07,1.12,20.23,65.26
Delhi,2016-05-07,229.0,Poor,77.89,193.14,66.68,0.98,20.15,75.61
Delhi,2016-05-08,246.0,Poor,90.19,208.75,64.2,1.1,25.25,81.61
Delhi,2016-05-09,225.0,Poor,77.34,168.66,48.67,1.04,18.97,79.06
Delhi,2016-05-10,221.0,Poor,73.55,174.94,57.52,1.05,22.26,68.57
Delhi,2016-05-11,185.0,Moderate,66.49,112.6,52.3,0.98,16.32,61.02
Delhi,2016-05-12,218.0,Poor,100.09,207.98,64.25,1.34,17.95,76.43
Delhi,2016-05-13,310.0,Very Poor,99.88,250.51,60.29,1.1,16.54,95.52
Delhi,2016-05-14,307.0,Very Poor,105.51,292.64,67.71,1.44,20.49,86.22
Delhi,2016-05-15,325.0,Very Poor,128.85,379.8,57.06,1.83,18.7,56.63
Delhi,2016-05-16,316.0,Very Poor,94.89,247.95,58.46,1.12,21.19,62.4
Delhi,2016-05-17,302.0,Very Poor,92.95,249.27,62.4,1.19,27.34,89.66
Delhi,2016-05-18,318.0,Very Poor,117.64,266.72,80.57,1.76,31.96,105.42
Delhi,2016-05-19,300.0,Poor,94.22,219.01,67.73,1.86,27.98,85.76
Delhi,2016-05-20,246.0,Poor,70.86,186.97,52.02,1.07,12.82,77.8
Delhi,2016-05-21,255.0,Poor,78.02,233.72,48.23,0.96,13.08,107.9
Delhi,2016-05-22,218.0,Poor,66.3,149.31,53.42,0.99,15.3,101.65
Delhi,2016-05-23,252.0,Poor,87.31,163.9,45.86,0.79,16.69,93.48
Delhi,2016-05-24,190.0,Moderate,57.35,103.26,43.57,0.89,13.46,75.38
Delhi,2016-05-25,256.0,Poor,105.02,240.52,50.77,1.48,13.98,126.55
Delhi,2016-05-26,311.0,Very Poor,111.22,293.73,48.12,1.06,11.79,160.06
Delhi,2016-05-27,381.0,Very Poor,180.71,379.29,50.38,1.29,13.73,169.35
Delhi,2016-05-28,409.0,Severe,109.82,314.0,34.37,0.96,15.48,120.76
Delhi,2016-05-29,269.0,Poor,42.67,169.36,35.71,0.87,10.6,101.26
Delhi,2016-05-30,187.0,Moderate,56.87,101.24,50.18,1.39,11.3,73.43
Delhi,2016-05-31,225.0,Poor,101.54,214.14,49.41,1.29,9.15,83.4
Delhi,2016-06-01,283.0,Poor,76.56,251.87,44.55,1.04,13.11,86.34
Delhi,2016-06-02,316.0,Very Poor,81.4,298.5,49.88,1.3,13.87,94.77
Delhi,2016-06-03,361.0,Very Poor,138.97,296.64,74.99,1.7,21.41,129.18
Delhi,2016-06-04,330.0,Very Poor,137.81,274.63,75.26,1.48,15.4,115.31
Delhi,2016-06-05,256.0,Poor,77.72,166.28,36.69,0.99,11.7,78.8
Delhi,2016-06-06,237.0,Poor,84.61,208.17,45.47,1.48,14.68,100.24
Delhi,2016-06-07,246.0,Poor,66.72,152.18,45.5,1.77,15.9,82.33
Delhi,2016-06-08,202.0,Poor,64.08,143.88,57.31,1.45,19.95,79.75
Delhi,2016-06-09,209.0,Poor,64.95,187.69,49.67,1.75,15.09,84.94
Delhi,2016-06-10,262.0,Poor,75.75,239.74,51.75,3.84,18.14,92.8
Delhi,2016-06-11,280.0,Poor,69.25,225.52,38.84,3.61,9.83,68.93
Delhi,2016-06-12,279.0,Poor,70.71,272.34,40.04,2.59,9.78,70.91
Delhi,2016-06-13,357.0,Very Poor,96.72,332.91,34.52,3.24,10.14,98.09
Delhi,2016-06-14,266.0,Poor,59.02,197.51,38.55,3.44,8.29,57.42
Delhi,2016-06-15,330.0,Very Poor,102.42,330.36,37.74,1.59,11.23,65.24
Delhi,2016-06-16,248.0,Poor,62.37,109.42,30.44,2.49,9.89,56.97
Delhi,2016-06-17,172.0,Moderate,67.76,120.06,41.27,1.87,10.43,59.25
Delhi,2016-06-18,234.0,Poor,79.17,142.57,33.98,1.94,8.64,68.32
Delhi,2016-06-19,201.0,Poor,101.31,101.54,32.55,2.64,9.51,56.24
Delhi,2016-06-20,206.0,Poor,83.1,84.18,40.24,2.11,11.24,52.76
Delhi,2016-06-21,159.0,Moderate,72.33,54.85,32.04,2.49,10.54,43.4
Delhi,2016-06-22,187.0,Moderate,75.14,99.89,31.89,3.73,7.88,51.74
Delhi,2016-06-23,228.0,Poor,91.63,98.88,37.7,2.11,8.34,55.92
Delhi,2016-06-24,284.0,Poor,100.02,331.1,45.29,2.02,9.03,101.3
Delhi,2016-06-25,310.0,Very Poor,67.12,175.26,50.91,1.09,10.87,79.26
Delhi,2016-06-26,158.0,Moderate,48.0,86.63,40.57,0.85,8.71,58.37
Delhi,2016-06-27,154.0,Moderate,76.76,112.46,37.28,1.71,7.63,51.76
Delhi,2016-06-28,187.0,Moderate,80.89,96.05,40.07,3.0,9.77,55.61
Delhi,2016-06-29,180.0,Moderate,60.67,68.43,37.01,2.08,10.22,44.44
Delhi,2016-06-30,190.0,Moderate,69.65,103.25,34.17,2.39,9.43,51.31
Delhi,2016-07-01,164.0,Moderate,58.21,113.1,29.28,2.23,7.97,37.35
Delhi,2016-07-02,148.0,Moderate,57.24,96.62,33.9,2.93,7.81,40.49
Delhi,2016-07-03,154.0,Moderate,67.6,95.26,36.79,2.78,8.77,48.9
Delhi,2016-07-04,160.0,Moderate,57.1,75.83,37.93,1.72,8.88,52.3
Delhi,2016-07-05,165.0,Moderate,68.71,162.2,47.24,2.22,8.51,55.57
Delhi,2016-07-06,210.0,Poor,77.71,143.29,34.78,2.64,7.6,57.81
Delhi,2016-07-07,158.0,Moderate,54.5,80.82,27.69,2.18,8.73,42.67
Delhi,2016-07-08,172.0,Moderate,54.96,98.86,42.07,1.58,8.38,45.55
Delhi,2016-07-09,151.0,Moderate,52.95,87.81,30.77,1.96,7.73,45.1
Delhi,2016-07-10,143.0,Moderate,59.13,86.18,35.91,1.72,7.94,43.24
Delhi,2016-07-11,156.0,Moderate,60.92,74.51,33.57,1.08,7.74,42.22
Delhi,2016-07-12,108.0,Moderate,39.32,57.16,32.55,2.36,9.06,43.95
Delhi,2016-07-13,163.0,Moderate,71.53,79.1,31.96,1.82,8.23,50.01
Delhi,2016-07-14,247.0,Poor,73.51,56.29,29.7,5.0,7.39,47.3
Delhi,2016-07-15,123.0,Moderate,52.88,88.23,29.17,4.65,6.58,36.35
Delhi,2016-07-16,106.0,Moderate,50.99,44.48,22.38,1.21,7.18,33.31
Delhi,2016-07-17,202.0,Poor,75.93,38.59,15.75,2.48,7.0,28.11
Delhi,2016-07-18,120.0,Moderate,44.08,77.07,32.85,1.47,7.31,36.73
Delhi,2016-07-19,135.0,Moderate,42.14,166.27,31.4,1.31,6.78,44.7
Delhi,2016-07-20,245.0,Poor,56.86,203.09,34.96,1.16,9.36,61.07
Delhi,2016-07-21,280.0,Poor,45.64,240.86,37.8,0.87,7.27,56.3
Delhi,2016-07-22,269.0,Poor,48.36,157.41,37.42,1.14,8.63,64.4
Delhi,2016-07-23,163.0,Moderate,42.09,80.14,23.88,0.84,7.23,51.32
Delhi,2016-07-24,123.0,,59.4,124.47,56.56,1.45,8.91,65.42
Delhi,2016-07-25,195.0,Moderate,76.29,163.57,58.4,1.32,7.93,62.62
Delhi,2016-07-26,163.0,Moderate,54.5,95.08,40.48,1.08,8.2,52.3
Delhi,2016-07-27,108.0,Moderate,40.55,58.09,40.86,1.36,10.82,56.73
Delhi,2016-07-28,134.0,Moderate,46.44,68.69,42.81,1.34,9.95,72.25
Delhi,2016-07-29,155.0,Moderate,56.16,76.89,44.18,1.76,9.87,70.34
Delhi,2016-07-30,116.0,Moderate,42.7,50.0,36.78,1.55,8.69,49.28
Delhi,2016-07-31,136.0,Moderate,48.03,70.62,32.5,1.29,8.01,85.11
Delhi,2016-08-01,150.0,Moderate,43.47,53.42,29.86,1.29,10.33,68.03
Delhi,2016-08-02,121.0,Moderate,43.55,55.33,34.87,2.69,8.23,91.54
Delhi,2016-08-03,149.0,Moderate,50.86,67.92,36.14,1.35,6.96,92.81
Delhi,2016-08-04,178.0,Moderate,49.04,87.48,35.93,0.92,9.03,86.42
Delhi,2016-08-05,120.0,Moderate,39.3,78.77,33.68,1.2,9.36,63.17
Delhi,2016-08-06,140.0,Moderate,43.86,76.69,38.29,2.13,9.81,68.19
Delhi,2016-08-07,142.0,Moderate,42.84,75.19,31.42,2.48,10.02,67.17
Delhi,2016-08-08,141.0,Moderate,44.04,82.26,34.27,1.37,8.48,73.28
Delhi,2016-08-09,125.0,Moderate,41.29,64.76,29.05,2.93,8.02,59.76
Delhi,2016-08-10,127.0,Moderate,39.28,54.92,30.76,1.6,9.75,53.53
Delhi,2016-08-11,119.0,Moderate,30.66,32.79,29.78,2.22,8.37,54.64
Delhi,2016-08-12,111.0,Moderate,42.15,84.46,34.9,1.39,8.73,70.12
Delhi,2016-08-13,132.0,Moderate,56.45,92.71,43.49,1.53,7.77,68.22
Delhi,2016-08-14,149.0,Moderate,40.81,80.14,42.53,1.28,12.53,81.39
Delhi,2016-08-15,166.0,Moderate,39.51,185.99,32.96,2.15,8.87,91.79
Delhi,2016-08-16,274.0,Poor,49.04,245.72,28.74,3.78,7.97,83.64
Delhi,2016-08-17,295.0,Poor,62.19,247.59,36.46,0.95,11.16,85.32
Delhi,2016-08-18,219.0,Poor,55.55,132.65,51.48,1.23,9.22,72.82
Delhi,2016-08-19,169.0,Moderate,59.03,153.16,43.97,1.15,8.84,69.54
Delhi,2016-08-20,174.0,Moderate,48.57,90.68,35.84,1.59,8.56,59.67
Delhi,2016-08-21,111.0,Moderate,28.01,65.58,27.58,3.11,9.02,42.88
Delhi,2016-08-22,93.0,Satisfactory,28.6,78.83,31.31,2.59,7.97,43.07
Delhi,2016-08-23,107.0,Moderate,38.99,85.48,39.47,1.25,8.06,50.23
Delhi,2016-08-24,127.0,Moderate,43.35,73.22,32.04,1.17,10.86,48.2
Delhi,2016-08-25,93.0,Satisfactory,45.88,118.92,35.41,0.99,8.23,32.24
Delhi,2016-08-26,142.0,Moderate,54.13,125.44,35.61,1.0,9.57,41.9
Delhi,2016-08-27,93.0,Satisfactory,56.56,105.95,20.84,0.36,7.91,26.55
Delhi,2016-08-28,224.0,Poor,57.09,170.2,28.7,1.67,7.04,27.7
Delhi,2016-08-29,169.0,Moderate,54.73,189.12,37.48,1.1,8.92,40.47
Delhi,2016-08-30,110.0,Moderate,48.93,89.57,42.73,1.12,9.22,41.9
Delhi,2016-08-31,100.0,Satisfactory,37.1,60.16,41.82,2.07,8.72,41.57
Delhi,2016-09-01,109.0,Moderate,28.06,47.47,51.78,1.22,9.47,54.7
Delhi,2016-09-02,154.0,Moderate,44.31,111.18,41.71,0.98,9.37,64.8
Delhi,2016-09-03,216.0,Poor,46.77,208.01,40.85,0.91,10.09,68.7
Delhi,2016-09-04,262.0,Poor,57.64,269.42,31.96,0.91,9.05,56.8
Delhi,2016-09-05,260.0,Poor,45.37,246.81,33.42,1.17,9.87,57.01
Delhi,2016-09-06,329.0,Very Poor,50.42,282.23,34.74,2.99,10.61,61.24
Delhi,2016-09-07,291.0,Poor,50.73,233.83,39.21,2.16,14.63,75.45
Delhi,2016-09-08,300.0,Poor,71.72,260.6,39.69,1.41,12.02,63.76
Delhi,2016-09-09,335.0,Very Poor,87.99,277.61,43.67,2.39,10.34,49.75
Delhi,2016-09-10,240.0,Poor,45.7,190.45,38.14,0.75,10.81,55.82
Delhi,2016-09-11,177.0,Moderate,45.89,164.1,40.58,2.36,10.92,52.36
Delhi,2016-09-12,178.0,Moderate,49.7,178.47,39.41,2.12,9.59,54.62
Delhi,2016-09-13,193.0,Moderate,57.08,184.5,43.84,1.62,10.93,63.46
Delhi,2016-09-14,150.0,Moderate,47.36,109.64,45.6,1.25,11.21,64.32
Delhi,2016-09-15,215.0,Poor,79.99,198.81,54.73,1.26,11.6,77.97
Delhi,2016-09-16,233.0,Poor,67.11,185.86,57.22,0.95,12.39,70.09
Delhi,2016-09-17,220.0,Poor,81.9,207.91,56.8,0.99,12.78,75.84
Delhi,2016-09-18,266.0,Poor,86.16,185.57,56.82,1.28,10.89,74.51
Delhi,2016-09-19,192.0,Moderate,75.02,143.48,67.37,1.08,14.63,88.62
Delhi,2016-09-20,264.0,Poor,94.23,141.3,86.2,1.3,16.12,134.72
Delhi,2016-09-21,284.0,Poor,89.62,131.06,70.0,0.89,17.12,144.45
Delhi,2016-09-22,150.0,Moderate,32.73,67.29,44.35,0.8,13.44,72.31
Delhi,2016-09-23,134.0,Moderate,55.64,125.31,57.24,1.18,13.77,78.31
Delhi,2016-09-24,197.0,Moderate,56.46,112.36,53.66,1.03,14.63,67.97
Delhi,2016-09-25,175.0,Moderate,56.64,137.48,55.69,1.24,15.5,73.87
Delhi,2016-09-26,236.0,Poor,89.09,194.71,68.3,1.35,15.11,89.95
Delhi,2016-09-27,185.0,Moderate,52.49,109.5,41.03,0.71,13.68,62.19
Delhi,2016-09-28,103.0,Moderate,105.43,260.01,100.66,0.49,11.94,113.81
Delhi,2016-09-29,289.0,Poor,101.84,189.62,63.0,0.97,15.28,96.64
Delhi,2016-09-30,224.0,Poor,84.33,179.81,65.05,1.01,15.0,87.95
Delhi,2016-10-01,312.0,Very Poor,117.28,232.03,73.71,1.4,24.55,109.06
Delhi,2016-10-02,234.0,Poor,81.87,199.61,59.82,1.13,16.28,75.58
Delhi,2016-10-03,282.0,Poor,103.12,210.04,66.31,1.09,12.96,97.36
Delhi,2016-10-04,351.0,Very Poor,159.8,272.34,78.18,1.3,13.68,123.99
Delhi,2016-10-05,232.0,Poor,81.71,150.37,77.96,1.26,14.4,85.94
Delhi,2016-10-06,280.0,Poor,117.86,229.25,87.85,1.3,15.09,109.08
Delhi,2016-10-07,311.0,Very Poor,114.06,274.97,74.99,1.28,14.63,97.13
Delhi,2016-10-08,408.0,Severe,132.11,317.62,76.99,1.54,14.9,98.7
Delhi,2016-10-09,416.0,Severe,144.47,317.13,92.64,1.42,17.2,128.17
Delhi,2016-10-10,387.0,Very Poor,125.8,290.85,88.86,1.24,17.3,112.52
Delhi,2016-10-11,408.0,Severe,134.84,327.75,83.87,1.6,16.52,104.67
Delhi,2016-10-12,405.0,Severe,114.3,309.88,83.3,1.05,20.1,93.47
Delhi,2016-10-13,371.0,Very Poor,86.93,295.1,81.11,0.84,19.17,78.81
Delhi,2016-10-14,375.0,Very Poor,94.83,303.27,87.15,1.31,20.72,87.84
Delhi,2016-10-15,400.0,Very Poor,144.98,368.81,108.83,1.26,22.1,120.33
Delhi,2016-10-16,430.0,Severe,132.01,316.53,89.01,1.32,24.72,99.74
Delhi,2016-10-17,425.0,Severe,149.35,346.31,94.29,2.19,27.27,112.83
Delhi,2016-10-18,438.0,Severe,161.49,352.64,95.27,1.6,22.25,101.0
Delhi,2016-10-19,428.0,Severe,140.57,339.79,91.52,1.48,24.66,73.0
Delhi,2016-10-20,425.0,Severe,135.9,361.08,90.28,1.83,24.72,107.03
Delhi,2016-10-21,496.0,Severe,161.11,477.65,88.27,2.14,26.66,32.06
Delhi,2016-10-22,472.0,Severe,140.92,442.68,84.96,1.44,20.7,53.5
Delhi,2016-10-23,470.0,Severe,182.14,372.09,90.22,1.11,19.38,122.74
Delhi,2016-10-24,454.0,Severe,164.51,367.17,88.17,1.42,21.68,109.22
Delhi,2016-10-25,396.0,Very Poor,115.76,290.42,82.7,1.63,23.46,83.78
Delhi,2016-10-26,413.0,Severe,209.27,413.49,111.23,1.88,25.0,85.57
Delhi,2016-10-27,558.0,Severe,296.27,535.53,120.07,1.94,23.95,82.06
Delhi,2016-10-28,570.0,Severe,318.57,503.0,119.42,1.91,27.89,107.12
Delhi,2016-10-29,554.0,Severe,350.39,516.59,162.5,2.65,54.38,139.22
Delhi,2016-10-30,522.0,Severe,355.77,528.41,112.59,2.28,40.23,257.73
Delhi,2016-10-31,520.0,Severe,434.92,521.21,113.21,2.36,71.56,153.52
